id,URL,Nome,Informação,Classificação_da_água,Coordenadas,Nome da Praia,Região,Concelho,Categoria,Qualidade da água,Vigilancia,Posto de socorro,Sanitarios,Duche,Recolha lixo,Limpeza praia,Painel informativo,Apoio balnear,Apoio à praia,Estacionamento,Bandeira Azul,Acessível,Cadeira anfíbia,Ondas especiais,Obras em curso,Risco de derrocada
8979630364,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630364,Franquia,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.722724,-8.787634",Franquia,ALENTEJO,ODEMIRA,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630794,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630794,Furnas Rio,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.71905,-8.783595",Furnas Rio,ALENTEJO,ODEMIRA,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979629874,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629874,Malhão Norte,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.783864,-8.801333",Malhão Norte,ALENTEJO,ODEMIRA,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979630608,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630608,Farol,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.720274,-8.78879",Farol,ALENTEJO,ODEMIRA,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630428,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630428,Tapada Grande,"Época Balnear 2025, estado : Não iniciou, calendario : de 31 maio a 14 setembro",Excelente,"37.672009,-7.504892",Tapada Grande,ALENTEJO,MÉRTOLA,Praia Interior,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630566,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630566,Fragosa,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.3975,-8.77944",Fragosa,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630298,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630298,Rua 37,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.00139,-8.6475",Rua 37,NORTE,ESPINHO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630188,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630188,Evaristo,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.07417,-8.30317",Evaristo,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
9636731676,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731676,Carcavelos Poente,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.678206,-9.332132",Carcavelos Poente,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979630790,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630790,Redonda,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.379374,-8.769296",Redonda,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630816,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630816,Arrifana,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.29455,-8.86632",Arrifana,ALGARVE,ALJEZUR,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim
9636731688,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731688,Forte de São João,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.083343,-8.235786",Forte de São João,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979629954,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629954,Azul (Póvoa de Varzim),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.384596,-8.772299",Azul (Póvoa de Varzim),NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630700,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630700,Inatel - Albufeira,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08548,-8.24303",Inatel - Albufeira,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630756,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630756,Pontes,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.393677,-8.777064",Pontes,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
8979630578,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630578,Alemães,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.084283,-8.239076",Alemães,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
9636731652,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731652,Matosinhos (Centro),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Má,"41.176855,-8.692025",Matosinhos (Centro),NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não
8979630382,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630382,Aveiros,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08353,-8.23114",Aveiros,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
9636731654,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731654,Matosinhos (Sul),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Má,"41.174506,-8.690102",Matosinhos (Sul),NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não
8979630726,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630726,Olhos de Água,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08956,-8.19033",Olhos de Água,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979629900,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629900,Moitas,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.701661,-9.410004",Moitas,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630458,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630458,Poça,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.701932,-9.392043",Poça,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não
8979630378,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630378,Conceição,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Boa,"38.700048,-9.416364",Conceição,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim
8979630276,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630276,Baía,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.00889,-8.64694",Baía,NORTE,ESPINHO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630366,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630366,Garrão - Poente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.04328,-8.05713",Garrão - Poente,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
9636731686,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731686,Quarteira Poente,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.0674,-8.1042",Quarteira Poente,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979629808,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629808,Forte Novo,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.06203,-8.09016",Forte Novo,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
8979630468,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630468,Santo Amaro,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.684326,-9.311949",Santo Amaro,TEJO,OEIRAS,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979630200,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630200,Batata,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Boa,"37.09797,-8.66777",Batata,ALGARVE,LAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979630714,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630714,Monte Clérigo,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.34241,-8.85382",Monte Clérigo,ALGARVE,ALJEZUR,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979629856,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629856,Luz (Lagos),"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.08635,-8.72638",Luz (Lagos),ALGARVE,LAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979630422,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630422,Frente Azul Sul (Seca e Costa Verde),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Boa,"41.010747,-8.645778",Frente Azul Sul (Seca e Costa Verde),NORTE,ESPINHO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630478,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630478,Caxias,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Aceitável,"38.69802,-9.273829",Caxias,TEJO,OEIRAS,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630354,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630354,Parede,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.68552,-9.353621",Parede,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
8979629936,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629936,Lagoa II,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.390657,-8.774728",Lagoa II,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979629814,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629814,Paimó/Aguçadoura,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.43167,-8.78417",Paimó/Aguçadoura,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630564,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630564,Tamariz,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.702289,-9.398833",Tamariz,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
8979629784,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629784,Amoreira - Rio,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Boa,"37.34395,-8.84021",Amoreira-Rio,ALGARVE,ALJEZUR,Praia Interior,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
8979630600,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630600,Duquesa,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Boa,"38.700766,-9.414449",Duquesa,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
8979629804,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629804,Santo André,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.416431,-8.787785",Santo André,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630754,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630754,Lagoa,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.393199,-8.776723",Lagoa,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630400,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630400,Falésia Açoteias,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08589,-8.16815",Falésia Açoteias,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11797921516,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/11797921516,Guincho Norte,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.73627,-9.472247",Guincho Norte,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
8979629858,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629858,Vilamoura,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.07188,-8.11896",Vilamoura,ALGARVE,LOULÉ,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979629938,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629938,Verde,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.385492,-8.774177",Verde,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
8979630144,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630144,Azarujinha,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.700632,-9.389408",Azarujinha,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim
8979630214,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630214,Bordeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.19851,-8.90459",Bordeira,ALGARVE,ALJEZUR,Praia Costeira,Água adequada a banhos,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
8979630232,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630232,Amado,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.16698,-8.90345",Amado,ALGARVE,ALJEZUR,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979629896,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629896,Paço d'Arcos,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Boa,"38.689984,-9.297083",Paço d'Arcos,TEJO,OEIRAS,Praia Interior,Água adequada a banhos,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não
8979630788,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630788,Loulé,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.378691,-8.769072",Loulé,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não
8979630702,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630702,Pescadores,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.0864,-8.24907",Pescadores,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
8979629802,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629802,Quião,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.408679,-8.782821",Quião,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979629830,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629830,Codixeira,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.43806,-8.78139",Codixeira,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não
8979630572,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630572,Matosinhos (Norte),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Má,"41.179358,-8.694289",Matosinhos (Norte),NORTE,MATOSINHOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não
8979629956,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629956,Carvalhido,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.380781,-8.770337",Carvalhido,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630328,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630328,Vale Figueiras,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.2477,-8.86956",Vale Figueiras,ALGARVE,ALJEZUR,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979630404,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630404,Paramos,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"40.97722,-8.64972",Paramos,NORTE,ESPINHO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979629772,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629772,Vale dos Homens,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.38351,-8.82577",Vale dos Homens,ALGARVE,ALJEZUR,Praia Costeira,Água adequada a banhos,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim
8979630464,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630464,Coelha,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.07363,-8.29353",Coelha,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
8979630250,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630250,Crismina,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.726295,-9.476987",Crismina,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
8979629924,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629924,Rainha (Cascais),"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Boa,"38.699132,-9.417937",Rainha (Cascais),TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
8979630330,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630330,Meia Praia,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.11417,-8.651618",Meia Praia,ALGARVE,LAGOS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não
9636731642,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/9636731642,Frente Azul Centro (Azul Norte e Azul Sul),"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Boa,"41.012609,-8.645413",Frente Azul Centro (Azul Norte e Azul Sul),NORTE,ESPINHO,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979630534,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630534,Santa Eulália,"Época Balnear 2025, estado : A decorrer, calendario : de 15 maio a 15 outubro",Excelente,"37.08777,-8.21397",Santa Eulália,ALGARVE,ALBUFEIRA,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
8979630636,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630636,Odeceixe - Mar,"Época Balnear 2025, estado : Não iniciou, calendario : de 1 junho a 30 setembro",Excelente,"37.44193,-8.79957",Odeceixe - Mar,ALGARVE,ALJEZUR,Praia Costeira,Água adequada a banhos,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim
8979629800,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629800,Esteiro,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.401189,-8.778589",Esteiro,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
8979629932,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979629932,Lada I,"Época Balnear 2025, estado : Não iniciou, calendario : de 14 junho a 14 setembro",Excelente,"41.389137,-8.77519",Lada I,NORTE,PÓVOA DE VARZIM,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não
8979630698,https://infoagua.apambiente.pt/pt/praias/praia-detalhe/8979630698,Guincho Sul,"Época Balnear 2025, estado : A decorrer, calendario : de 1 maio a 30 setembro",Excelente,"38.730674,-9.474902",Guincho Sul,TEJO,CASCAIS,Praia Costeira,Água adequada a banhos,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
